"SampleID","EndpointCategory","EndpointName","EndpointValue","EndpointValue Unit Ontology","EndpointValue Unit Ontology Entry","WellQ"
"waid14499acid105","Apo Necro (casp37)","Cell membrane permeability",386.792393626484,"","",1
"waid14502acid105","Apo Necro (casp37)","Cell membrane permeability",340.6574925408,"","",1
"waid14505acid105","Apo Necro (casp37)","Cell membrane permeability",274.598342430331,"","",1
"waid14602acid105","Apo Necro (casp37)","Cell membrane permeability",134.837385533604,"","",1
"waid14603acid105","Apo Necro (casp37)","Cell membrane permeability",91.9664404654937,"","",1
"waid14604acid105","Apo Necro (casp37)","Cell membrane permeability",115.703618681655,"","",1
"waid14698acid105","Apo Necro (casp37)","Cell membrane permeability",75.2436372982369,"","",1
"waid14699acid105","Apo Necro (casp37)","Cell membrane permeability",69.5091627124601,"","",1
"waid14700acid105","Apo Necro (casp37)","Cell membrane permeability",90.4298489765221,"","",1
"waid14794acid105","Apo Necro (casp37)","Cell membrane permeability",87.8994156370534,"","",1
"waid14795acid105","Apo Necro (casp37)","Cell membrane permeability",75.8462366961474,"","",1
"waid14796acid105","Apo Necro (casp37)","Cell membrane permeability",73.3158652730794,"","",1
"waid14890acid105","Apo Necro (casp37)","Cell membrane permeability",88.9359524690771,"","",1
"waid14891acid105","Apo Necro (casp37)","Cell membrane permeability",85.1555741801349,"","",1
"waid14892acid105","Apo Necro (casp37)","Cell membrane permeability",81.679336867231,"","",1
"waid14986acid105","Apo Necro (casp37)","Cell membrane permeability",165.590031215642,"","",1
"waid14987acid105","Apo Necro (casp37)","Cell membrane permeability",141.474874879999,"","",1
"waid14988acid105","Apo Necro (casp37)","Cell membrane permeability",158.823249131483,"","",1
"waid14506acid105","Apo Necro (casp37)","Cell membrane permeability",81.0640852468719,"","",1
"waid14507acid105","Apo Necro (casp37)","Cell membrane permeability",98.5819669341376,"","",1
"waid14508acid105","Apo Necro (casp37)","Cell membrane permeability",72.536284291112,"","",1
"waid14659acid105","Apo Necro (casp37)","Cell membrane permeability",273.814468440357,"","",1
"waid14660acid105","Apo Necro (casp37)","Cell membrane permeability",169.304980112242,"","",1
"waid14661acid105","Apo Necro (casp37)","Cell membrane permeability",224.150278817283,"","",1
"waid14662acid105","Apo Necro (casp37)","Cell membrane permeability",214.049741226877,"","",1
"waid14663acid105","Apo Necro (casp37)","Cell membrane permeability",172.05247272589,"","",1
"waid14664acid105","Apo Necro (casp37)","Cell membrane permeability",166.263995489305,"","",1
"waid14665acid105","Apo Necro (casp37)","Cell membrane permeability",340.535370465328,"","",1
"waid14666acid105","Apo Necro (casp37)","Cell membrane permeability",170.220371086425,"","",1
"waid14667acid105","Apo Necro (casp37)","Cell membrane permeability",145.707204214534,"","",1
"waid14668acid105","Apo Necro (casp37)","Cell membrane permeability",248.318075678528,"","",1
"waid14669acid105","Apo Necro (casp37)","Cell membrane permeability",241.804855786397,"","",1
"waid14670acid105","Apo Necro (casp37)","Cell membrane permeability",219.631742561572,"","",1
"waid14671acid105","Apo Necro (casp37)","Cell membrane permeability",291.850983205039,"","",1
"waid14672acid105","Apo Necro (casp37)","Cell membrane permeability",171.178530488726,"","",1
"waid14673acid105","Apo Necro (casp37)","Cell membrane permeability",216.333004394279,"","",1
"waid14674acid105","Apo Necro (casp37)","Cell membrane permeability",268.251196947251,"","",1
"waid14675acid105","Apo Necro (casp37)","Cell membrane permeability",227.173458587557,"","",1
"waid14676acid105","Apo Necro (casp37)","Cell membrane permeability",232.797470552629,"","",1
"waid15060acid105","Apo Necro (casp37)","Cell membrane permeability",677.711403395143,"","",1
"waid15043acid105","Apo Necro (casp37)","Cell membrane permeability",77.6047674813357,"","",1
"waid15044acid105","Apo Necro (casp37)","Cell membrane permeability",165.892381260984,"","",1
"waid15045acid105","Apo Necro (casp37)","Cell membrane permeability",251.76086148571,"","",1
"waid15046acid105","Apo Necro (casp37)","Cell membrane permeability",254.320365073782,"","",1
"waid15047acid105","Apo Necro (casp37)","Cell membrane permeability",224.373176399355,"","",1
"waid15048acid105","Apo Necro (casp37)","Cell membrane permeability",562.218987429454,"","",1
"waid15049acid105","Apo Necro (casp37)","Cell membrane permeability",149.868338724564,"","",1
"waid15050acid105","Apo Necro (casp37)","Cell membrane permeability",175.856480753247,"","",1
"waid15051acid105","Apo Necro (casp37)","Cell membrane permeability",210.569966472829,"","",1
"waid15052acid105","Apo Necro (casp37)","Cell membrane permeability",209.857982547076,"","",1
"waid15053acid105","Apo Necro (casp37)","Cell membrane permeability",239.422384334184,"","",1
"waid15054acid105","Apo Necro (casp37)","Cell membrane permeability",539.562087666374,"","",1
"waid15055acid105","Apo Necro (casp37)","Cell membrane permeability",106.983186040821,"","",1
"waid15056acid105","Apo Necro (casp37)","Cell membrane permeability",163.853705562935,"","",1
"waid15057acid105","Apo Necro (casp37)","Cell membrane permeability",282.715968698636,"","",1
"waid15058acid105","Apo Necro (casp37)","Cell membrane permeability",226.69003328506,"","",1
"waid15059acid105","Apo Necro (casp37)","Cell membrane permeability",203.337104006001,"","",1
"waid14563acid105","Apo Necro (casp37)","Cell membrane permeability",356.109379158357,"","",1
"waid14564acid105","Apo Necro (casp37)","Cell membrane permeability",171.768915381771,"","",1
"waid14565acid105","Apo Necro (casp37)","Cell membrane permeability",212.923561369863,"","",1
"waid14566acid105","Apo Necro (casp37)","Cell membrane permeability",237.235481259789,"","",1
"waid14567acid105","Apo Necro (casp37)","Cell membrane permeability",194.299410762478,"","",1
"waid14568acid105","Apo Necro (casp37)","Cell membrane permeability",142.579141404489,"","",1
"waid14569acid105","Apo Necro (casp37)","Cell membrane permeability",249.302549968516,"","",1
"waid14570acid105","Apo Necro (casp37)","Cell membrane permeability",181.378677081263,"","",1
"waid14571acid105","Apo Necro (casp37)","Cell membrane permeability",239.932492198917,"","",1
"waid14572acid105","Apo Necro (casp37)","Cell membrane permeability",194.125379922143,"","",1
"waid14573acid105","Apo Necro (casp37)","Cell membrane permeability",69.0289885084816,"","",1
"waid14574acid105","Apo Necro (casp37)","Cell membrane permeability",201.78260570244,"","",1
"waid14575acid105","Apo Necro (casp37)","Cell membrane permeability",310.394265826016,"","",1
"waid14576acid105","Apo Necro (casp37)","Cell membrane permeability",181.540929642021,"","",1
"waid14577acid105","Apo Necro (casp37)","Cell membrane permeability",205.810770557523,"","",1
"waid14578acid105","Apo Necro (casp37)","Cell membrane permeability",229.471130211915,"","",1
"waid14579acid105","Apo Necro (casp37)","Cell membrane permeability",162.090475094208,"","",1
"waid14580acid105","Apo Necro (casp37)","Cell membrane permeability",183.637074132982,"","",1
"waid14737acid105","Apo Necro (casp37)","Cell membrane permeability",119.27728906248,"","",1
"waid14738acid105","Apo Necro (casp37)","Cell membrane permeability",49.5087995492173,"","",1
"waid14739acid105","Apo Necro (casp37)","Cell membrane permeability",76.3725768961703,"","",1
"waid14740acid105","Apo Necro (casp37)","Cell membrane permeability",59.9060977803349,"","",1
"waid14741acid105","Apo Necro (casp37)","Cell membrane permeability",76.5435929929103,"","",1
"waid14742acid105","Apo Necro (casp37)","Cell membrane permeability",60.9964586523272,"","",1
"waid14743acid105","Apo Necro (casp37)","Cell membrane permeability",178.654523699274,"","",1
"waid14744acid105","Apo Necro (casp37)","Cell membrane permeability",74.5189089867688,"","",1
"waid14745acid105","Apo Necro (casp37)","Cell membrane permeability",62.8377885497444,"","",1
"waid14746acid105","Apo Necro (casp37)","Cell membrane permeability",67.3325874986566,"","",1
"waid14747acid105","Apo Necro (casp37)","Cell membrane permeability",67.3955881705131,"","",1
"waid14748acid105","Apo Necro (casp37)","Cell membrane permeability",64.3528810326592,"","",1
"waid14749acid105","Apo Necro (casp37)","Cell membrane permeability",155.348432339624,"","",1
"waid14750acid105","Apo Necro (casp37)","Cell membrane permeability",76.8794601977002,"","",1
"waid14751acid105","Apo Necro (casp37)","Cell membrane permeability",87.860663350205,"","",1
"waid14752acid105","Apo Necro (casp37)","Cell membrane permeability",73.6061733677933,"","",1
"waid14753acid105","Apo Necro (casp37)","Cell membrane permeability",75.0535593024901,"","",1
"waid14754acid105","Apo Necro (casp37)","Cell membrane permeability",59.1242930429384,"","",1
"waid14833acid105","Apo Necro (casp37)","Cell membrane permeability",47.7001945501625,"","",1
"waid14834acid105","Apo Necro (casp37)","Cell membrane permeability",43.9110290227833,"","",1
"waid14835acid105","Apo Necro (casp37)","Cell membrane permeability",63.3100702087276,"","",1
"waid14836acid105","Apo Necro (casp37)","Cell membrane permeability",65.8079301779627,"","",1
"waid14837acid105","Apo Necro (casp37)","Cell membrane permeability",85.0967181697266,"","",1
"waid14838acid105","Apo Necro (casp37)","Cell membrane permeability",65.8424143418391,"","",1
"waid14839acid105","Apo Necro (casp37)","Cell membrane permeability",85.1898259110551,"","",1
"waid14840acid105","Apo Necro (casp37)","Cell membrane permeability",57.1247206661482,"","",1
"waid14841acid105","Apo Necro (casp37)","Cell membrane permeability",62.9298944854446,"","",1
"waid14842acid105","Apo Necro (casp37)","Cell membrane permeability",70.3459897676534,"","",1
"waid14843acid105","Apo Necro (casp37)","Cell membrane permeability",67.1715841025734,"","",1
"waid14844acid105","Apo Necro (casp37)","Cell membrane permeability",62.6247451498428,"","",1
"waid14845acid105","Apo Necro (casp37)","Cell membrane permeability",132.077174282552,"","",1
"waid14846acid105","Apo Necro (casp37)","Cell membrane permeability",71.1130864210794,"","",1
"waid14847acid105","Apo Necro (casp37)","Cell membrane permeability",74.7723733395694,"","",1
"waid14848acid105","Apo Necro (casp37)","Cell membrane permeability",86.1350184163937,"","",1
"waid14849acid105","Apo Necro (casp37)","Cell membrane permeability",78.4231140621863,"","",1
"waid14850acid105","Apo Necro (casp37)","Cell membrane permeability",67.4709563144227,"","",1
"waid14929acid105","Apo Necro (casp37)","Cell membrane permeability",79.6307782786601,"","",1
"waid14930acid105","Apo Necro (casp37)","Cell membrane permeability",40.1391263265087,"","",1
"waid14931acid105","Apo Necro (casp37)","Cell membrane permeability",45.5608871190507,"","",1
"waid14932acid105","Apo Necro (casp37)","Cell membrane permeability",48.0704605404032,"","",1
"waid14933acid105","Apo Necro (casp37)","Cell membrane permeability",79.775226210971,"","",1
"waid14934acid105","Apo Necro (casp37)","Cell membrane permeability",49.7472699475068,"","",1
"waid14935acid105","Apo Necro (casp37)","Cell membrane permeability",46.6555699942589,"","",1
"waid14936acid105","Apo Necro (casp37)","Cell membrane permeability",37.9264938353048,"","",1
"waid14937acid105","Apo Necro (casp37)","Cell membrane permeability",52.029048816828,"","",1
"waid14938acid105","Apo Necro (casp37)","Cell membrane permeability",44.9954244831627,"","",1
"waid14939acid105","Apo Necro (casp37)","Cell membrane permeability",61.9521238242558,"","",1
"waid14940acid105","Apo Necro (casp37)","Cell membrane permeability",72.1606979132327,"","",1
"waid14942acid105","Apo Necro (casp37)","Cell membrane permeability",47.5753866210956,"","",1
"waid14943acid105","Apo Necro (casp37)","Cell membrane permeability",70.7311756822304,"","",1
"waid14944acid105","Apo Necro (casp37)","Cell membrane permeability",89.6533165510802,"","",1
"waid14945acid105","Apo Necro (casp37)","Cell membrane permeability",83.7452209947632,"","",1
"waid14946acid105","Apo Necro (casp37)","Cell membrane permeability",61.3736009023793,"","",1
"waid14677acid105","Apo Necro (casp37)","Cell membrane permeability",112.099720461682,"","",1
"waid14686acid105","Apo Necro (casp37)","Cell membrane permeability",135.896140819657,"","",1
"waid14687acid105","Apo Necro (casp37)","Cell membrane permeability",79.0799319749296,"","",1
"waid14688acid105","Apo Necro (casp37)","Cell membrane permeability",137.187132799551,"","",1
"waid14678acid105","Apo Necro (casp37)","Cell membrane permeability",112.665686642728,"","",1
"waid14679acid105","Apo Necro (casp37)","Cell membrane permeability",194.737555575806,"","",1
"waid14680acid105","Apo Necro (casp37)","Cell membrane permeability",199.066745779763,"","",1
"waid14681acid105","Apo Necro (casp37)","Cell membrane permeability",191.92547265399,"","",1
"waid14682acid105","Apo Necro (casp37)","Cell membrane permeability",199.625794287221,"","",1
"waid14683acid105","Apo Necro (casp37)","Cell membrane permeability",122.945123842096,"","",1
"waid14684acid105","Apo Necro (casp37)","Cell membrane permeability",170.865288389573,"","",1
"waid14685acid105","Apo Necro (casp37)","Cell membrane permeability",145.529867306849,"","",1
"waid14760acid105","Apo Necro (casp37)","Cell membrane permeability",81.3480725343223,"","",1
"waid14757acid105","Apo Necro (casp37)","Cell membrane permeability",93.8436396272852,"","",1
"waid14758acid105","Apo Necro (casp37)","Cell membrane permeability",60.4196705588564,"","",1
"waid14759acid105","Apo Necro (casp37)","Cell membrane permeability",98.7668852205267,"","",1
"waid14761acid105","Apo Necro (casp37)","Cell membrane permeability",61.6814029198304,"","",1
"waid14762acid105","Apo Necro (casp37)","Cell membrane permeability",91.8627667685818,"","",1
"waid14763acid105","Apo Necro (casp37)","Cell membrane permeability",98.7259749863972,"","",1
"waid14764acid105","Apo Necro (casp37)","Cell membrane permeability",97.5760860773609,"","",1
"waid14765acid105","Apo Necro (casp37)","Cell membrane permeability",42.4247945262188,"","",1
"waid14766acid105","Apo Necro (casp37)","Cell membrane permeability",57.9770226400578,"","",1
"waid14755acid105","Apo Necro (casp37)","Cell membrane permeability",100.569729674208,"","",1
"waid14756acid105","Apo Necro (casp37)","Cell membrane permeability",109.142062293975,"","",1
"waid14851acid105","Apo Necro (casp37)","Cell membrane permeability",66.9302484102236,"","",1
"waid14860acid105","Apo Necro (casp37)","Cell membrane permeability",85.7637830699925,"","",1
"waid14861acid105","Apo Necro (casp37)","Cell membrane permeability",79.8746385506966,"","",1
"waid14862acid105","Apo Necro (casp37)","Cell membrane permeability",78.6679998885936,"","",1
"waid14852acid105","Apo Necro (casp37)","Cell membrane permeability",70.3884713772516,"","",1
"waid14853acid105","Apo Necro (casp37)","Cell membrane permeability",109.016558124399,"","",1
"waid14854acid105","Apo Necro (casp37)","Cell membrane permeability",100.418704230603,"","",1
"waid14855acid105","Apo Necro (casp37)","Cell membrane permeability",92.0673543167914,"","",1
"waid14856acid105","Apo Necro (casp37)","Cell membrane permeability",63.285213231395,"","",1
"waid14857acid105","Apo Necro (casp37)","Cell membrane permeability",80.7419389645522,"","",1
"waid14858acid105","Apo Necro (casp37)","Cell membrane permeability",105.723034783567,"","",1
"waid14859acid105","Apo Necro (casp37)","Cell membrane permeability",101.964462145388,"","",1
"waid14953acid105","Apo Necro (casp37)","Cell membrane permeability",96.3081138537309,"","",1
"waid14950acid105","Apo Necro (casp37)","Cell membrane permeability",149.562425368311,"","",1
"waid14951acid105","Apo Necro (casp37)","Cell membrane permeability",127.380176475302,"","",1
"waid14952acid105","Apo Necro (casp37)","Cell membrane permeability",125.11954768755,"","",1
"waid14954acid105","Apo Necro (casp37)","Cell membrane permeability",83.941896758915,"","",1
"waid14955acid105","Apo Necro (casp37)","Cell membrane permeability",107.723105667595,"","",1
"waid14956acid105","Apo Necro (casp37)","Cell membrane permeability",113.853914270446,"","",1
"waid14957acid105","Apo Necro (casp37)","Cell membrane permeability",110.538035170009,"","",1
"waid14958acid105","Apo Necro (casp37)","Cell membrane permeability",57.7257869064572,"","",1
"waid14947acid105","Apo Necro (casp37)","Cell membrane permeability",82.4784501433476,"","",1
"waid14948acid105","Apo Necro (casp37)","Cell membrane permeability",111.939578731505,"","",1
"waid14949acid105","Apo Necro (casp37)","Cell membrane permeability",116.672030085728,"","",1
"waid15070acid105","Apo Necro (casp37)","Cell membrane permeability",212.871904482173,"","",1
"waid15067acid105","Apo Necro (casp37)","Cell membrane permeability",168.075407261444,"","",1
"waid15068acid105","Apo Necro (casp37)","Cell membrane permeability",176.540848916095,"","",1
"waid15069acid105","Apo Necro (casp37)","Cell membrane permeability",146.502490936928,"","",1
"waid15071acid105","Apo Necro (casp37)","Cell membrane permeability",172.376016921686,"","",1
"waid15072acid105","Apo Necro (casp37)","Cell membrane permeability",215.5651304168,"","",1
"waid15061acid105","Apo Necro (casp37)","Cell membrane permeability",208.236534790921,"","",1
"waid15062acid105","Apo Necro (casp37)","Cell membrane permeability",210.136409330643,"","",1
"waid15063acid105","Apo Necro (casp37)","Cell membrane permeability",217.412523502542,"","",1
"waid15064acid105","Apo Necro (casp37)","Cell membrane permeability",212.843065187585,"","",1
"waid15065acid105","Apo Necro (casp37)","Cell membrane permeability",205.986832853565,"","",1
"waid15066acid105","Apo Necro (casp37)","Cell membrane permeability",208.435440645184,"","",1
"waid14581acid105","Apo Necro (casp37)","Cell membrane permeability",169.856396134195,"","",1
"waid14590acid105","Apo Necro (casp37)","Cell membrane permeability",133.190020732636,"","",1
